ID,SID,Gender,Vowel,Condition,Rating
4,f5,female,o,synthesized,41
4,f5,female,o,harmonic,73
4,f5,female,o,anchor,21
4,f5,female,o,reference,100
4,f5,female,o,estimated,44
4,f1,female,i,harmonic,76
4,f1,female,i,anchor,16
4,f1,female,i,reference,100
4,f1,female,i,estimated,37
4,f1,female,i,synthesized,59
4,m4,male,o,harmonic,69
4,m4,male,o,synthesized,44
4,m4,male,o,reference,97
4,m4,male,o,estimated,30
4,m4,male,o,anchor,19
4,f8,female,i,harmonic,83
4,f8,female,i,anchor,23
4,f8,female,i,synthesized,57
4,f8,female,i,estimated,65
4,f8,female,i,reference,100
4,m2,male,a,estimated,53
4,m2,male,a,synthesized,48
4,m2,male,a,reference,100
4,m2,male,a,anchor,29
4,m2,male,a,harmonic,80
5,m4,male,a,anchor,20
5,m4,male,a,estimated,100
5,m4,male,a,harmonic,79
5,m4,male,a,synthesized,40
5,m4,male,a,reference,70
5,m5,male,o,reference,61
5,m5,male,o,harmonic,66
5,m5,male,o,synthesized,43
5,m5,male,o,estimated,70
5,m5,male,o,anchor,58
5,f8,female,o,estimated,52
5,f8,female,o,reference,77
5,f8,female,o,anchor,40
5,f8,female,o,harmonic,90
5,f8,female,o,synthesized,69
5,f6,female,i,synthesized,59
5,f6,female,i,reference,100
5,f6,female,i,harmonic,78
5,f6,female,i,anchor,21
5,f6,female,i,estimated,69
5,f4,female,a,estimated,40
5,f4,female,a,anchor,40
5,f4,female,a,harmonic,70
5,f4,female,a,reference,81
5,f4,female,a,synthesized,61
5,f5,female,a,estimated,79
5,f5,female,a,reference,100
5,f5,female,a,anchor,29
5,f5,female,a,synthesized,55
5,f5,female,a,harmonic,81
5,m1,male,a,synthesized,12
5,m1,male,a,estimated,30
5,m1,male,a,reference,80
5,m1,male,a,harmonic,80
5,m1,male,a,anchor,23
5,m4,male,o,synthesized,15
5,m4,male,o,anchor,25
5,m4,male,o,harmonic,41
5,m4,male,o,estimated,9
5,m4,male,o,reference,62
5,m2,male,i,synthesized,47
